,RSS,_kAktDephos,_kAktPhos_kcat,_kAktPhos_km,_kFourEBP1Phos_kcat,_kFourEBP1Phos_km,_kIRS1Dephos_kcat,_kIRS1Dephos_km,_kIRS1Phos_kcat,_kIRS1Phos_km,_kPI3KDephos,_kPI3KPhos_kcat,_kPI3KPhos_km,_kPras40PhosByAkt_kcat,_kPras40PhosByAkt_km,_kS6KPhosS229_kcat,_kS6KPhosS229_km,_kS6KT389Dephos,_kS6KT389Phos_kcat,_kS6KT389Phos_km,_kTSC2Dephos,_kTSC2Phos_kcat,_kTSC2Phos_km,_pPI3K
610,14.5005,0.000100462,303.551,9657.97,261.131,9771.06,0.000548427,4108.05,0.00441021,0.0001,1725.56,0.000280719,9787.87,1981.3,9698.8,237.252,9931.59,4726.47,954.221,1.96043,0.00012112,4655.67,110.01700000000001,4177.2
611,14.5006,0.0001,447.265,1696.12,86.1193,3210.26,0.0077542,2745.01,0.00453098,0.0001,9469.58,0.5403359999999999,7531.51,865.453,4198.79,12.2236,2036.93,73.9308,4321.87,1897.34,0.0001,1741.37,4.87009,2693.93
612,14.5008,0.000100004,66.5413,1253.58,208.768,7795.88,0.000118516,8779.75,0.00439337,0.0001,4286.08,0.0001,9249.62,701.203,3415.1,3.3024,156.45,9967.83,1435.35,0.0008844489999999999,0.00016863900000000002,8921.1,229.30200000000002,6103.09
613,14.5012,0.000101049,816.529,5809.84,111.009,4129.85,0.000572398,3830.81,0.00448171,0.0001,5869.56,0.000126369,9511.87,2058.45,9999.06,918.029,7644.12,8549.45,1211.34,0.0001,0.00018983,2606.38,21.1151,3119.96
614,14.5074,0.000126221,82.4025,665.8389999999999,0.158113,0.19456700000000002,0.000185109,2113.38,0.00447521,0.00010010700000000001,349.545,0.00010400000000000001,716.69,955.837,4639.86,7.91241,8096.21,25.0018,1071.64,1394.42,0.11446300000000001,1382.08,0.0173069,213.882
615,14.5077,0.000102322,4816.14,997.475,100.57600000000001,3789.05,0.0157492,5383.62,0.00460998,0.0001,8214.05,0.295534,3619.97,2039.12,9924.13,71.2382,8665.44,9856.7,1406.01,0.000174928,0.0001,9676.17,9396.67,127.205
616,14.5084,0.0001,240.94099999999997,7738.3,4.12739,148.632,0.0993441,9985.64,0.00469466,0.0001,875.569,0.000755107,8195.06,1974.77,9590.56,14.3565,1524.18,0.974088,199.747,6707.84,0.000111272,7299.51,1206.65,2102.79
617,14.5174,0.00010036,622.594,2656.36,0.152639,0.000425572,0.000103698,0.0001,0.00444312,0.000155953,1298.07,0.108583,8619.54,1733.51,8319.16,16.0361,7011.45,8829.99,1459.9,0.787791,0.000116681,4305.53,34.2768,431.3
618,14.5372,0.0001,7403.89,771.428,265.024,9999.74,0.0009402480000000001,764.061,0.00460922,0.0001,9973.52,0.6346430000000001,2141.01,254.143,1231.67,30.4597,8673.41,3329.98,9998.23,91.92299999999999,0.000101846,894.143,378.273,78.9047
619,14.5586,0.000102119,688.7610000000001,2619.1,266.211,9933.03,0.00012453600000000002,8125.4,0.00424931,0.00272026,4170.03,0.0256957,8063.52,62.2166,298.67900000000003,9053.16,0.0001,0.05940259999999999,13.4246,6617.57,0.00010060100000000001,9994.44,209.06799999999998,1198.07
620,14.8255,0.00010000100000000001,1688.44,5243.55,10.9975,404.959,0.00010468200000000001,2456.46,34.9655,4971.76,8356.98,0.0001,25.6058,162.695,775.672,9929.86,0.0001,8492.37,8896.45,28.4442,0.00010392200000000001,2480.19,314.14099999999996,1868.79
621,14.8322,0.0001,2244.03,9959.77,248.649,9290.28,0.000133912,1488.76,17.105,2902.52,4251.86,0.000238377,3802.9,2020.94,9794.08,3479.63,0.0001,9575.61,9462.78,26.9977,0.000139922,6200.59,128.036,1406.89
622,14.9464,0.0001,429.99300000000005,2201.36,45.2483,1686.3,0.000112201,9756.35,47.3346,8810.23,3785.24,0.00058637,6739.22,2053.66,9999.94,1800.86,0.000100016,6462.62,1145.33,1.1310200000000001,0.0001,2635.18,0.0489084,1445.82
623,14.9615,0.0001,402.63300000000004,1696.83,158.748,5936.68,0.000998149,8981.79,43.0792,8111.3,7629.68,0.11776199999999999,9629.38,827.794,4035.81,5862.89,0.0001,4889.61,3037.3,15.3436,0.000100036,3613.56,536.997,2418.42
624,15.2308,0.0001,828.2810000000001,2512.04,255.178,9535.1,0.000136396,8947.2,26.1437,3310.26,5856.01,0.07451110000000001,8562.53,1934.87,9385.53,2754.87,0.00011360399999999999,8570.26,1386.71,0.694318,0.000228659,730.534,0.631171,1324.81
625,15.3391,0.00010028399999999999,2301.28,6069.26,130.128,4874.87,0.000282399,4854.28,112.616,9405.2,9927.99,1.53021,7882.45,1660.66,7961.97,8100.61,0.0001,3088.8,494.069,0.593484,0.00015137200000000001,9739.57,137.361,1876.2
626,15.4169,0.0001,1844.67,2402.14,206.87400000000002,7731.75,0.000110081,9969.65,185.793,9850.72,9770.05,0.000104244,8844.35,922.605,4470.87,5240.93,0.0001,6028.52,885.3539999999999,0.35404800000000003,0.000102344,4996.39,1.6334,948.18
627,15.8965,0.0001,2657.05,9114.47,91.4795,3430.11,0.000104505,9963.76,0.0001,0.0371283,6337.63,115.73100000000001,9828.07,136.131,659.0880000000001,35.7112,0.0001,278.222,9878.34,1120.21,0.00016893,9953.01,253.80200000000002,1610.52
628,16.0222,0.0001,38.3798,9989.56,157.879,5900.87,0.00010002,9999.73,0.0001,0.09687489999999999,2.6193299999999997,0.000100095,7944.71,252.56099999999998,1223.02,1030.4,0.000100054,9290.1,1336.33,0.000100161,0.000100007,9436.06,1.11327,51.0895
629,16.0628,0.0001,1099.44,6355.74,12.2132,449.254,0.000159889,5047.25,0.0001,0.097484,6344.17,5.04755,9168.85,112.749,546.717,89.0363,0.0001,97.8055,1252.6,406.194,0.000100004,9935.64,230.426,2755.3
630,16.0642,0.000100003,5473.82,6655.49,263.601,9809.83,0.000123483,9173.25,0.0001,0.0968681,9945.76,0.024437999999999998,5130.49,1933.37,9388.93,132.705,0.0001,141.159,3621.55,828.1,0.000107209,9255.69,38.003,909.168
631,16.065,0.000100339,3203.17,69.1254,31.6343,1178.76,0.000218175,9540.4,0.0001,0.09686900000000001,4911.69,0.00485898,9955.52,2038.29,9960.04,7666.3,0.0001,1959.07,283.203,0.010600100000000001,0.000130933,6772.42,0.000100061,8.52759
632,16.0656,0.000100189,670.836,4468.0,167.503,6263.28,0.00010206399999999999,7256.28,0.0001,0.09686619999999999,9963.49,4.17368,6457.78,1627.97,7927.53,19.7928,0.000100037,1105.53,1330.53,34.1461,0.00012829,4138.93,10.2256,4956.18
633,16.066,0.000102079,1612.66,919.1439999999999,261.103,9763.5,0.00010000200000000001,7762.03,0.0001,0.0968758,1404.71,0.0497233,9999.44,27.4233,128.332,520.988,0.0001,171.118,3356.89,631.4209999999999,0.000100009,4150.03,17.3226,60.1055
634,16.0963,0.000100014,0.29042199999999996,9701.97,224.763,8403.66,0.000103305,9987.5,0.000100116,0.0001,2.1825,0.000112912,660.791,975.7610000000001,4740.7,9999.14,9999.29,3106.57,7357.64,71.6541,0.000100355,9919.31,0.70927,5461.04
635,16.1169,0.0001,146.22299999999998,496.779,53.0774,1979.87,0.000103459,9130.71,0.05816,10000.0,8257.11,0.0001,9948.87,1514.09,7363.89,9879.69,0.0001,0.0480809,13.1258,7754.09,0.0001,2665.27,32.0467,2110.91
636,16.1185,0.0001,2860.51,5587.56,196.34,7322.08,0.00010480899999999999,9189.51,0.0001,0.0968745,2766.58,0.020396200000000003,9642.65,2038.23,9838.15,557.594,0.0001,4320.22,645.0980000000001,0.158601,0.00010020299999999999,4193.88,8407.67,404.452
637,16.1192,0.000109559,33.4964,38.5836,226.515,8474.2,0.000160399,2252.72,0.034905900000000004,6678.16,7577.59,0.0127746,541.361,421.20099999999996,2013.45,327.17400000000004,1858.88,0.0378861,12.0617,9034.12,0.010760500000000001,2440.46,0.0001,756.063
638,16.1199,0.00010005,1263.66,4229.92,266.046,9966.16,0.00012806,9457.85,0.00599992,9845.18,9878.32,0.0001,8964.71,251.111,1222.26,6062.07,0.0001,0.044892900000000006,3.0491,1907.34,0.000100575,9366.8,1792.34,2484.74
639,16.1234,0.000100193,1230.67,2490.9,50.6546,1890.17,0.000100797,1907.11,0.0029785,9978.31,8780.41,0.27528400000000003,2433.25,1138.83,5527.76,5056.24,0.0001,0.0422709,14.527999999999999,9474.12,0.00010060100000000001,4439.43,113.369,1336.99
640,16.1257,0.00010102700000000001,1112.4,9711.04,265.704,9926.14,0.000108794,5257.56,0.0295274,9082.48,9195.17,0.0683752,9785.54,2054.01,9966.51,8965.11,0.0001,0.040364,14.1928,9817.57,0.00010104600000000001,5347.15,11.8793,6005.3
641,16.1268,0.000100005,1028.27,9999.93,260.925,9746.45,0.000109466,594.1419999999999,0.0117553,7046.12,78.9223,0.000848302,1766.25,6.94568,28.7723,2840.26,0.0001,0.04154480000000001,2.07271,1382.56,0.000429911,1524.71,11.752,57.7431
642,16.1299,0.0001,8092.6,4486.96,171.702,6423.49,0.00010889600000000001,2648.51,0.00746415,9983.35,4922.55,0.101063,9005.8,1602.18,7808.85,9956.45,0.0001,0.042201199999999994,6.8057300000000005,4514.41,0.000280374,5917.52,2.92598,204.975
643,16.1324,0.00012726,876.565,483.99,25.715,957.028,0.000137682,9995.32,0.019125200000000002,9393.16,2506.87,0.00022276599999999997,825.334,71.5263,342.871,9999.63,0.0001,0.041782099999999996,4.85733,3244.45,0.00010429200000000001,4933.9,309.53,106.477
644,16.1713,0.0001,8.0585,425.755,265.69599999999997,9932.84,0.00011611799999999999,5771.82,0.28422,7980.11,806.717,0.0809423,2742.21,1888.26,9244.9,1345.33,0.0001,523.182,8569.16,529.077,0.00122856,5490.83,59.5768,3248.68
645,16.1722,0.000100871,2249.32,1319.55,78.1565,2920.82,0.0001,9491.28,0.0001,0.09687439999999999,5060.16,0.00290824,4657.4,220.19,1066.58,585.058,0.000100058,6299.49,905.431,0.000100711,7.35579,8367.12,0.00016690599999999998,222.977
646,16.1793,0.0001,437.37699999999995,2663.12,38.384,1433.04,0.000174892,4127.96,0.00308922,9987.87,2132.7,0.019841499999999998,9513.24,1933.28,9514.51,8978.11,0.0001,500.32199999999995,6005.84,384.483,0.000117906,3394.76,31.1189,1003.11
647,16.1836,0.000100014,2293.95,5056.11,246.082,9198.57,0.000110111,9961.93,0.00037059800000000003,9860.13,3350.91,0.000112129,9965.18,410.764,1994.15,8977.36,0.000102735,4405.58,1210.9,4.28679,0.000100923,9840.99,5.61524,554.023
648,16.1848,0.0001,126.72,771.346,81.6609,3037.64,0.00305327,9911.91,0.139335,9158.38,8723.95,0.0201696,2151.71,2022.76,9974.29,7672.24,0.0001,2398.11,3025.84,36.2366,0.000127882,8137.82,1098.09,4126.6
649,16.1878,0.000100161,192.86599999999999,4755.91,24.4559,908.71,0.000225298,7015.1,0.00448917,1205.94,3812.02,0.028864400000000002,3150.64,699.502,3431.53,5145.64,0.0001,142.727,1797.34,404.98900000000003,0.0329555,9997.51,0.931443,7155.38
650,16.1963,0.000101523,623.005,5252.32,162.88299999999998,6093.39,0.00022459099999999998,8794.94,0.000516038,9870.54,8837.77,0.090295,9851.88,383.199,1859.44,6613.27,0.0001,1305.61,4971.25,118.244,0.00010028200000000001,3461.48,429.07300000000004,5634.47
651,16.1967,0.0001,766.4580000000001,3815.21,262.865,9826.98,0.00010049299999999999,9779.21,0.000530432,9734.2,6360.36,0.000105951,9968.16,1638.25,7963.21,9928.06,0.00010025299999999999,5397.37,1337.31,3.6280699999999997,0.000100327,8974.17,0.241637,2369.64
652,16.198,0.00011512,148.675,1542.54,268.075,9999.8,0.0006803169999999999,6517.91,0.028351099999999997,9559.5,9999.18,1.42767,8696.11,1901.53,9303.33,9994.4,0.0001,13.6394,358.733,830.135,0.000278806,9248.69,939.625,7831.69
653,16.1995,0.0001,1127.21,4376.33,264.693,9886.78,0.00010187,422.72900000000004,0.0001,0.0001,3086.58,0.18570799999999998,9039.44,1718.63,8419.27,9795.99,0.0001,1938.14,8371.98,139.238,0.00010007399999999999,4866.61,751.175,916.5930000000001
654,16.1998,0.0001,3212.05,8052.31,111.71700000000001,4172.37,0.000109626,9088.66,0.0001,0.0001,1786.03,0.00022737700000000002,9954.37,1368.04,6647.1,2981.3,0.000100373,2729.28,9711.72,109.932,0.00019429900000000002,8662.24,4.05319,335.371
655,16.2014,0.000100008,588.5369999999999,8397.95,169.658,6338.9,0.000100238,9999.46,0.0001,0.096875,9009.9,0.000112174,5207.33,44.2664,210.27200000000002,9752.62,0.0001,5420.59,779.985,0.000408414,0.000129032,9612.44,0.000100245,9634.64
656,16.2024,0.0001,2065.89,2824.95,246.794,9222.92,0.00010049299999999999,9654.35,0.0001,0.0968746,6040.16,0.000127374,9861.27,1531.32,7444.14,486.12699999999995,0.0001,4101.35,589.844,0.000300466,0.00010062600000000001,1194.07,0.0001,619.361
657,16.204,0.00010041200000000001,154.548,263.401,267.415,9989.06,0.00010059899999999999,8150.27,0.0001,0.0371467,7165.19,0.0722836,9562.49,1217.19,5912.81,505.901,0.0001,3964.01,569.752,0.000100168,0.000136401,9537.45,1.08348,927.328
658,16.2059,0.00010465,1516.87,7469.85,242.357,9067.38,0.000141011,9911.07,0.035526800000000004,4853.47,3472.47,0.0410184,9889.48,1020.76,4978.72,9966.67,0.0001,528.394,5315.61,324.009,0.00944646,9233.41,1.9612900000000002,1289.7
659,16.2063,0.00010001299999999999,300.361,2062.97,198.843,7428.42,0.000101178,9918.92,0.0001,0.09687480000000001,2688.23,0.000102864,9805.23,1830.25,8895.07,1870.29,0.00010638399999999999,9181.99,1321.24,0.0008533939999999999,0.000936355,3562.52,0.0001,1388.81
660,16.2067,0.00010049200000000001,1365.68,7787.41,239.424,8948.68,0.0006635710000000001,9955.73,0.024064500000000003,9536.89,9689.74,0.0001,7150.85,468.848,2271.01,6307.21,0.0001,4967.51,842.959,0.9011540000000001,0.00516636,8712.03,0.9422790000000001,4148.09
661,16.2073,0.0001,88.4716,3343.68,91.2557,3410.72,0.00010224600000000001,9833.2,0.000277599,8056.31,3421.43,0.000262089,2055.63,1103.86,5366.1,1804.05,0.0001,3225.64,1395.08,9.44125,0.00010792,437.38800000000003,0.272572,9687.52
662,16.2076,0.0001,1382.56,4457.3,253.69299999999998,9469.47,0.000102585,7735.1,0.00298871,9998.72,9623.4,0.164853,6644.88,2053.14,9999.97,7783.04,0.0001,3660.87,1079.88,5.097580000000001,0.00015445,7246.65,0.115873,2320.36
663,16.2081,0.00010001,297.057,9992.67,107.435,4012.56,0.00010010700000000001,9965.91,0.0001,0.096875,3848.33,0.000110691,8636.95,656.4169999999999,3187.91,9978.03,0.0001,9992.0,1437.2,0.00022391299999999998,0.00010004899999999999,5454.16,0.0001,9707.46
664,16.2124,0.000100004,3614.34,9042.43,230.592,8620.31,0.000100004,9999.77,0.000104149,9999.59,8983.58,0.000108875,2069.35,111.015,535.26,9512.29,0.000102571,8632.8,1397.22,0.700159,0.000100818,9609.12,0.000104595,1682.25
665,16.2134,0.00010055100000000001,4405.55,7201.9,45.0303,1674.72,0.00010071200000000001,9917.63,0.042921100000000004,8444.14,5701.01,0.18291400000000002,7527.4,1828.43,8895.45,9910.65,0.0001,4061.13,895.914,2.60964,0.000100755,6303.65,24.1449,687.77
666,16.2164,0.0001,95.9759,551.18,56.3565,2102.31,0.000100066,9955.94,0.0001,0.09687489999999999,5668.19,0.0117667,1082.17,202.782,981.3610000000001,0.0142591,8136.46,119.405,5277.47,1424.39,0.000101893,4182.52,0.8739290000000001,2459.3
667,16.2164,0.000108088,665.383,5040.75,188.139,7030.62,0.000227522,2604.17,0.0001,9779.23,4216.78,0.05802090000000001,1189.01,422.27,2016.43,9130.05,0.0001,392.529,8444.87,700.7769999999999,0.000198714,726.06,1.97682,2339.48
668,16.2225,0.0001,100.56200000000001,2580.09,195.06400000000002,7289.54,0.000100296,9863.15,0.0002989,9815.2,1259.72,0.000146755,3483.08,852.066,4144.25,214.035,0.0001,9908.5,2562.89,3.7720300000000004,0.000380435,1706.83,0.175207,2431.88
669,16.2252,0.0001,1287.88,9969.07,38.1942,1429.14,0.00048372,10000.0,0.0259106,10000.0,9253.94,16.7557,9795.2,983.988,4788.74,5527.95,0.0001,2921.5,458.871,0.50061,0.000188664,9595.62,79.568,5360.31
670,16.2304,0.00010010600000000001,1176.87,1655.05,258.666,9680.61,0.00207386,5895.48,0.0001,0.0001,5689.66,0.719033,5392.33,727.547,3549.21,6867.01,0.0001,3286.72,8890.87,83.2149,0.000236386,3251.22,7.204739999999999,605.086
671,16.2455,0.00010000100000000001,813.17,6482.64,189.074,7067.84,0.0001001,9991.02,0.00011486,9914.11,4200.48,0.00013036299999999998,2773.34,1295.19,6297.76,7458.98,0.00010020799999999999,2710.25,462.57300000000004,0.8444139999999999,0.00010462799999999999,2711.44,0.000117886,2504.66
672,16.2464,0.00010002399999999999,8695.52,4452.81,234.105,8751.18,0.000101456,9792.14,0.000686852,9564.62,3395.11,0.000126427,6231.02,47.107,224.38,9902.35,0.00010096200000000001,9774.09,1692.02,0.95345,0.00010198600000000001,7399.82,0.541352,130.638
673,16.247,0.0001,1135.06,6887.24,137.013,5118.94,0.000100505,9997.74,0.0001,0.0371482,3112.14,0.00011020000000000001,2516.02,1965.82,9558.01,5133.18,0.0001,9902.9,1423.86,0.00047713300000000003,0.000653655,4740.81,0.021219099999999998,1416.06
674,16.247,0.0001,6530.87,9663.89,263.106,9834.78,0.00010019799999999999,9942.47,0.0001,0.037148,9811.45,0.000306718,6478.26,1167.83,5675.11,8196.79,0.00017336,7094.8,1020.28,0.000508779,0.000134485,840.46,0.00270715,1088.04
675,16.2483,0.00010000100000000001,477.51,5174.37,237.017,8857.59,0.000100041,9998.05,0.00012514200000000002,9359.18,8570.42,0.000145249,9298.7,1668.14,8110.54,5445.5,0.000100085,9906.16,2122.78,2.53532,0.00010912299999999999,9928.86,0.00022879400000000002,6967.2
676,16.256,0.000100031,891.546,3053.8,100.78399999999999,3768.2,0.00010099700000000001,638.3330000000001,0.00151945,9003.87,1044.14,0.05152709999999999,1908.36,572.024,2759.06,9996.23,0.0001,130.30700000000002,6695.74,1650.5,0.000139041,3326.14,0.22758,267.28
677,16.2575,0.00010033399999999999,2491.66,9385.99,140.124,5232.19,0.0005122530000000001,6814.1,0.0001,0.0001,8902.92,2.26741,9162.58,682.7330000000001,3313.08,6573.22,0.0001,258.861,9080.14,1126.4,0.000108935,9359.08,78.4903,2542.01
678,16.2657,0.000102395,4303.14,9127.11,28.1532,1055.89,0.000126334,9364.56,0.00102467,9487.08,8594.22,0.0147076,1161.34,2010.37,9819.08,9037.71,0.0001,3286.05,490.431,0.29770100000000005,0.00011130200000000001,4329.46,25.1064,1378.05
679,16.2697,0.0001,7175.86,3413.05,206.692,7735.27,0.00013782899999999998,8766.92,0.00753107,9957.55,7480.45,0.0828674,6537.54,1782.09,8644.54,9718.44,0.0001,2791.16,7276.41,80.5661,0.000160642,3150.6,64.9488,266.937
680,16.2744,0.0001,644.379,716.413,130.366,4904.12,0.000143434,1822.85,0.0001,0.0001,9288.32,0.0804296,2598.46,1060.25,5104.99,942.9689999999999,0.0001,758.225,109.273,0.0001,2.01043,719.9860000000001,0.000407333,777.0219999999999
681,16.275,0.0001,466.009,193.035,3.38766,121.03200000000001,0.000100015,9924.6,0.000171208,9999.96,1273.71,0.000104442,6273.28,5.939780000000001,23.8541,6908.38,0.0001,1836.57,273.144,0.202775,0.000101388,22.3496,0.00733318,40.5696
682,16.2764,0.000100004,430.211,1295.87,19.2908,714.4019999999999,0.00010713299999999999,9402.32,0.00420409,9999.74,1713.71,0.1439,4603.74,511.528,2489.4,9990.41,0.0001,327.211,6128.01,612.059,0.000103048,165.285,0.364777,392.254
683,16.2767,0.0001,8229.65,9404.52,154.795,5792.19,0.00033209300000000005,4506.8,0.00010161399999999999,9856.53,9377.91,0.06505019999999999,4093.37,1628.02,7907.34,3425.57,0.0001,27.8886,7238.43,8422.81,0.00010126,7816.01,187.71400000000003,802.0210000000001
684,16.2769,0.0001,791.039,1705.97,53.693999999999996,2008.35,0.00011784799999999999,2349.87,0.0733058,8053.83,4054.62,0.166822,1201.15,546.435,2676.39,1949.64,0.0001,238.582,2913.99,392.406,0.000157873,3200.69,49.8434,658.752
685,16.2771,0.0001,101.992,51.5099,267.54900000000004,9987.19,0.00010167700000000001,5022.49,0.0984605,9999.93,9815.3,0.190433,9885.83,623.2180000000001,3017.1,8246.82,0.0001,32.1228,9316.17,9585.36,0.000100004,186.08,9.553460000000001,405.36800000000005
686,16.2788,0.0001,4897.58,8264.36,155.42,5803.88,0.000100335,452.361,0.0001,8743.81,9568.08,0.171834,9336.29,574.9730000000001,2799.55,2287.45,0.0001,158.381,9655.75,1963.54,0.000104626,2538.31,9.06943,1204.44
687,16.279,0.00010002600000000001,1210.95,563.5830000000001,154.416,5784.03,0.00011505,6196.55,0.0009227189999999999,4808.33,4194.04,0.00974241,6169.07,178.68599999999998,865.993,9632.5,0.0001,169.13099999999997,339.039,60.6898,0.000116004,623.607,139.68200000000002,147.226
688,16.2798,0.0001,4228.58,4538.31,65.9217,2460.51,0.00011582799999999999,1298.91,0.0735638,9342.76,7442.72,1.26756,6020.34,1390.34,6779.85,3457.47,0.0001,2227.57,2670.27,34.5736,0.000114336,8037.79,142.767,599.633
689,16.2802,0.00010005100000000001,2689.4,5268.24,61.2492,2283.46,0.000102815,6586.05,0.00595596,10000.0,6758.07,0.000917255,475.89,88.4262,425.959,3691.58,0.0001,3767.53,561.555,0.251176,0.000131827,2765.34,7.61172,996.21
690,16.2804,0.000100063,7217.85,5131.98,191.855,7187.88,0.000100709,9483.65,0.000306709,9956.67,9662.9,0.14979800000000001,2394.44,2054.33,9998.37,5407.44,0.0001,81.3463,9994.05,4010.88,0.000100425,2284.91,2.43883,514.5740000000001
691,16.2826,0.0001,381.506,1336.4,91.2028,3433.92,0.0001,8636.77,0.0009365310000000001,8793.78,752.829,0.0953344,8657.45,602.855,2925.41,1434.17,0.0001,23.9837,1239.88,1651.53,0.00018776,8390.85,56.8535,197.08700000000002
692,16.2828,0.0001,3853.96,4039.93,152.339,5698.57,0.000100195,1981.98,0.0001,3183.89,5384.91,0.836974,3143.11,384.717,1863.83,3928.66,0.0001,943.301,8620.21,295.699,0.00010045799999999999,1296.28,0.162419,427.061
693,16.2831,0.0001,2356.26,7095.5,119.765,4455.32,0.00013875200000000002,2918.48,0.0302815,8494.46,1666.77,0.08776310000000001,9318.87,1756.38,8525.36,9983.69,0.0001,241.653,8340.19,1117.02,0.00010706600000000001,3503.72,28.4841,376.601
694,16.2846,0.0001,3722.03,2265.65,50.2413,1882.24,0.000104059,1780.34,0.00373842,9982.43,5463.69,0.21329499999999998,8003.17,2058.03,9999.76,6122.54,0.0001,72.5883,5559.43,2456.63,0.00073922,7399.59,295.393,250.206
695,16.2849,0.000100069,3750.69,9876.69,33.5584,1248.17,0.000130307,4331.33,0.00118861,9983.16,9759.5,24.1976,9850.21,214.135,1036.31,1448.55,0.0001,892.184,9898.69,353.244,2.98603,9240.25,0.000371895,1940.11
696,16.2916,0.000100195,1860.05,8210.18,68.0635,2547.73,0.00019294400000000001,7572.35,0.00601283,9603.62,9974.56,0.065509,944.437,180.545,872.6,9990.31,0.0001,430.68199999999996,3141.55,233.25599999999997,0.00010413200000000001,9928.27,0.19533599999999998,3308.09
697,16.2918,0.00010374200000000001,50.4227,778.447,66.9269,2509.83,0.000101229,6837.28,0.000104274,9032.04,5150.7,5.65024,7419.72,529.367,2573.7,835.081,0.0001,1292.91,8278.53,206.178,0.000149492,9949.7,348.336,5840.94
698,16.292,0.00010023,5383.29,7171.59,127.913,4776.18,0.000489347,2530.26,0.0001,0.0001,8464.92,0.00390033,294.721,1661.6,8063.73,7862.76,0.0001,158.127,4477.28,905.178,0.000197328,5186.8,931.306,846.673
699,16.2952,0.0001,3050.11,4070.43,241.577,9034.37,0.000100603,10000.0,0.00010178100000000001,7484.16,3804.33,0.000300956,9794.59,1162.76,5652.32,2872.74,0.0001,4167.38,594.0169999999999,0.0001,0.00013731100000000001,2359.46,0.167978,380.759
700,16.2987,0.000101922,4119.38,4636.91,121.101,4523.38,0.000102968,9935.24,0.0014632,9959.48,9999.84,0.38319699999999995,2983.39,292.565,1427.44,2336.5,0.0001,222.702,8182.92,1186.76,0.000114226,2225.84,0.117954,839.158
701,16.2995,0.00010195,2685.98,9764.41,234.71099999999998,8814.36,0.000516722,5490.06,0.0450912,6602.39,9912.53,0.00674887,882.547,1985.9,9711.74,8902.21,0.0001,289.62,9578.63,1116.21,0.000142877,9299.9,2601.26,2735.74
702,16.3016,0.000100561,177.6,557.659,197.25900000000001,7355.52,0.000322295,2231.86,0.0113402,9544.9,2503.18,0.0007335169999999999,34.4687,1.7729700000000002,3.55554,9993.56,0.0001,1.31914,47.2489,1142.39,0.000100171,9008.35,166.854,560.992
703,16.3036,0.0001,5992.03,4124.0,184.84799999999998,6908.94,0.000100841,9418.39,0.000102817,9221.01,9643.59,0.00138466,9955.53,2001.47,9727.79,10000.0,0.0001,8970.3,1329.27,0.161441,0.0007204830000000001,9056.92,2.90572,499.273
704,16.3068,0.000100004,2036.05,405.461,14.0304,521.381,0.000111456,1742.56,0.0001,8147.27,1385.23,0.0007274019999999999,8138.39,1351.21,6566.27,9830.57,0.0001,1899.47,4291.21,68.8268,0.000106577,7795.69,649.7869999999999,21.1084
705,16.3078,0.00010028700000000001,65.1697,926.7769999999999,27.5257,1020.17,0.000101946,8640.71,0.00229571,9490.43,9020.81,0.000160939,0.00830221,778.0419999999999,3781.97,592.482,0.0001,3063.47,511.916,0.867445,0.00010044700000000001,9761.54,65.0615,9657.6
706,16.3085,0.000108955,207.03900000000002,656.4639999999999,136.5,5122.52,0.00010003,2558.18,0.00976182,6278.4,7556.97,8.94411,7795.63,1031.89,4994.06,2075.29,0.000100163,2849.66,657.238,2.90613,0.000179691,3505.14,1086.93,1804.76
707,16.3105,0.000100015,1893.3,8472.3,175.99400000000003,6577.97,0.000103668,9899.12,0.0001,0.0001,3533.16,0.000987527,1075.92,253.609,1228.66,158.034,0.0001,1315.03,189.34799999999998,0.0179416,0.000661719,3532.4,0.0272725,1186.95
708,16.3117,0.000100004,7823.57,1843.38,226.138,8433.5,0.000167669,9823.84,0.0001,9998.58,9605.81,0.0001,6666.06,1737.14,8371.89,9953.25,0.0001,955.798,9724.98,327.599,0.000100579,6924.33,9397.99,168.983
709,16.3163,0.0001,1495.49,1072.1,32.8656,1222.82,0.00010039100000000001,9901.4,0.0001,385.714,5369.9,0.0953543,1443.26,111.90700000000001,539.905,9562.85,0.0001,4.10211,759.3539999999999,5978.9,0.0001,9511.31,6.20637,289.337
710,16.3186,0.00010000100000000001,2349.86,3253.99,3.21066,114.37200000000001,0.000100092,10000.0,0.0001,0.0001,1797.96,0.00010199200000000001,9988.03,471.949,2290.66,9897.42,0.00010002100000000001,7770.35,1114.45,0.00229587,0.00010253600000000001,8689.7,0.000106598,186.83599999999998
711,16.3195,0.0001,677.363,1506.92,3.9672199999999997,142.42600000000002,0.00012477299999999998,4674.04,0.000607008,1982.86,6749.52,0.103068,638.256,1363.31,6633.65,935.828,0.0001,149.759,24.823,0.7561260000000001,0.00035249300000000006,4917.67,50.2018,1141.47
712,16.3199,0.0001,484.319,815.92,43.8148,1634.52,0.000100053,10000.0,0.00035347300000000004,9729.28,7393.08,0.017981099999999996,8189.31,199.702,963.033,9910.82,0.0001,50.3091,8792.15,5671.85,0.000100354,9743.82,0.140146,935.498
